       value	     chindex	     chlabel	        bini	  binlabel	ERPset
       8.892	           2	        E104	        4389	44_:_60409	
      18.587	           2	        E104	        4390	44_:_60410	
      -5.294	           2	        E104	        4391	44_:_60501	
      22.427	           2	        E104	        4392	44_:_60502	
      14.681	           2	        E104	        4393	44_:_60503	
       5.012	           2	        E104	        4394	44_:_60504	
       3.436	           2	        E104	        4395	44_:_60505	
      18.510	           2	        E104	        4396	44_:_60506	
      15.908	           2	        E104	        4397	44_:_60507	
      22.248	           2	        E104	        4398	44_:_60508	
      11.621	           2	        E104	        4399	44_:_60509	
      12.204	           2	        E104	        4400	44_:_60510	
     -36.562	           2	        E104	        4401	45_:_30101	
     -37.809	           2	        E104	        4402	45_:_30102	
     -31.353	           2	        E104	        4403	45_:_30103	
     -23.795	           2	        E104	        4404	45_:_30104	
     -38.738	           2	        E104	        4405	45_:_30105	
     -25.685	           2	        E104	        4406	45_:_30106	
     -32.858	           2	        E104	        4407	45_:_30107	
     -21.627	           2	        E104	        4408	45_:_30108	
     -33.452	           2	        E104	        4409	45_:_30109	
     -27.629	           2	        E104	        4410	45_:_30110	
     -27.413	           2	        E104	        4411	45_:_30201	
     -28.423	           2	        E104	        4412	45_:_30202	
     -18.870	           2	        E104	        4413	45_:_30203	
     -27.838	           2	        E104	        4414	45_:_30204	
     -21.338	           2	        E104	        4415	45_:_30205	
     -19.511	           2	        E104	        4416	45_:_30206	
     -20.419	           2	        E104	        4417	45_:_30207	
     -11.647	           2	        E104	        4418	45_:_30208	
      -6.382	           2	        E104	        4419	45_:_30209	
     -13.480	           2	        E104	        4420	45_:_30210	
     -22.989	           2	        E104	        4421	45_:_30301	
     -20.702	           2	        E104	        4422	45_:_30302	
     -19.022	           2	        E104	        4423	45_:_30303	
     -22.616	           2	        E104	        4424	45_:_30304	
     -29.764	           2	        E104	        4425	45_:_30305	
     -13.640	           2	        E104	        4426	45_:_30306	
     -14.611	           2	        E104	        4427	45_:_30307	
     -13.439	           2	        E104	        4428	45_:_30308	
     -18.286	           2	        E104	        4429	45_:_30309	
     -14.781	           2	        E104	        4430	45_:_30310	
     -12.613	           2	        E104	        4431	45_:_30401	
     -20.724	           2	        E104	        4432	45_:_30402	
     -26.854	           2	        E104	        4433	45_:_30403	
     -15.458	           2	        E104	        4434	45_:_30404	
     -15.946	           2	        E104	        4435	45_:_30405	
     -18.208	           2	        E104	        4436	45_:_30406	
     -14.846	           2	        E104	        4437	45_:_30407	
     -16.172	           2	        E104	        4438	45_:_30408	
     -25.071	           2	        E104	        4439	45_:_30409	
     -14.687	           2	        E104	        4440	45_:_30410	
     -10.594	           2	        E104	        4441	45_:_30501	
     -24.606	           2	        E104	        4442	45_:_30502	
     -19.477	           2	        E104	        4443	45_:_30503	
     -13.668	           2	        E104	        4444	45_:_30504	
     -13.251	           2	        E104	        4445	45_:_30505	
      -4.163	           2	        E104	        4446	45_:_30506	
     -11.331	           2	        E104	        4447	45_:_30507	
      -6.492	           2	        E104	        4448	45_:_30508	
      -9.403	           2	        E104	        4449	45_:_30509	
      -8.148	           2	        E104	        4450	45_:_30510	
     -41.600	           2	        E104	        4451	45_:_60101	
     -35.735	           2	        E104	        4452	45_:_60102	
     -31.643	           2	        E104	        4453	45_:_60103	
     -27.319	           2	        E104	        4454	45_:_60104	
     -32.435	           2	        E104	        4455	45_:_60105	
     -33.904	           2	        E104	        4456	45_:_60106	
     -29.450	           2	        E104	        4457	45_:_60107	
     -26.604	           2	        E104	        4458	45_:_60108	
     -26.885	           2	        E104	        4459	45_:_60109	
     -29.144	           2	        E104	        4460	45_:_60110	
     -33.051	           2	        E104	        4461	45_:_60201	
     -28.215	           2	        E104	        4462	45_:_60202	
     -25.224	           2	        E104	        4463	45_:_60203	
     -32.408	           2	        E104	        4464	45_:_60204	
     -13.915	           2	        E104	        4465	45_:_60205	
     -16.033	           2	        E104	        4466	45_:_60206	
     -16.137	           2	        E104	        4467	45_:_60207	
     -16.768	           2	        E104	        4468	45_:_60208	
     -10.164	           2	        E104	        4469	45_:_60209	
     -18.709	           2	        E104	        4470	45_:_60210	
     -22.592	           2	        E104	        4471	45_:_60301	
      -9.873	           2	        E104	        4472	45_:_60302	
     -24.244	           2	        E104	        4473	45_:_60303	
      -9.454	           2	        E104	        4474	45_:_60304	
     -16.420	           2	        E104	        4475	45_:_60305	
     -15.546	           2	        E104	        4476	45_:_60306	
      -2.539	           2	        E104	        4477	45_:_60307	
     -10.822	           2	        E104	        4478	45_:_60308	
      -8.477	           2	        E104	        4479	45_:_60309	
     -12.446	           2	        E104	        4480	45_:_60310	
     -22.179	           2	        E104	        4481	45_:_60401	
     -10.282	           2	        E104	        4482	45_:_60402	
     -18.305	           2	        E104	        4483	45_:_60403	
     -28.278	           2	        E104	        4484	45_:_60404	
      -9.545	           2	        E104	        4485	45_:_60405	
     -10.279	           2	        E104	        4486	45_:_60406	
      -8.721	           2	        E104	        4487	45_:_60407	
     -25.558	           2	        E104	        4488	45_:_60408	
      -7.551	           2	        E104	        4489	45_:_60409	
      -8.836	           2	        E104	        4490	45_:_60410	
      -9.471	           2	        E104	        4491	45_:_60501	
     -13.526	           2	        E104	        4492	45_:_60502	
     -21.057	           2	        E104	        4493	45_:_60503	
      -8.108	           2	        E104	        4494	45_:_60504	
     -22.392	           2	        E104	        4495	45_:_60505	
       0.102	           2	        E104	        4496	45_:_60506	
      -0.415	           2	        E104	        4497	45_:_60507	
       0.291	           2	        E104	        4498	45_:_60508	
       0.657	           2	        E104	        4499	45_:_60509	
      -1.772	           2	        E104	        4500	45_:_60510	
     -23.548	           2	        E104	        4501	46_:_30101	
     -23.484	           2	        E104	        4502	46_:_30102	
     -30.360	           2	        E104	        4503	46_:_30103	
     -19.782	           2	        E104	        4504	46_:_30104	
     -10.046	           2	        E104	        4505	46_:_30105	
     -15.801	           2	        E104	        4506	46_:_30106	
      -9.133	           2	        E104	        4507	46_:_30107	
     -13.729	           2	        E104	        4508	46_:_30108	
      -7.222	           2	        E104	        4509	46_:_30109	
     -16.214	           2	        E104	        4510	46_:_30110	
     -19.194	           2	        E104	        4511	46_:_30201	
     -14.681	           2	        E104	        4512	46_:_30202	
     -13.024	           2	        E104	        4513	46_:_30203	
     -12.465	           2	        E104	        4514	46_:_30204	
     -21.402	           2	        E104	        4515	46_:_30205	
     -14.302	           2	        E104	        4516	46_:_30206	
      -2.381	           2	        E104	        4517	46_:_30207	
      -8.589	           2	        E104	        4518	46_:_30208	
      -6.225	           2	        E104	        4519	46_:_30209	
       0.777	           2	        E104	        4520	46_:_30210	
     -23.694	           2	        E104	        4521	46_:_30301	
      -8.918	           2	        E104	        4522	46_:_30302	
     -10.080	           2	        E104	        4523	46_:_30303	
      -4.895	           2	        E104	        4524	46_:_30304	
